"","Fecha","Periodo","Transecto","Hora","Sitio","Planta","Polinizador","capturado.","Codigo.captura","Código.confirmado.","Flor.marcada.","Observaciones","X"
"336","10/04/2023","1","3","15:15","12","Bellis perennis","Diptera sp.","No","*=11205","","no","",""
"337","10/04/2023","1","3","15:15","12","Bellis perennis","Diptera sp.","Si","11206","si","no","","mismo indi"
"338","10/04/2023","1","3","15:15","12","Bellis perennis","Diptera sp.","si","11206","","no","","mismo indi"
"339","10/04/2023","1","3","15:15","12","Bellis perennis","Diptera sp.","si","11206","","no","","mismo indi"
"340","10/04/2023","1","3","15:15","12","Bellis perennis","Diptera sp.","No","*=11206","","no","",""
"341","10/04/2023","1","3","15:15","12","Bellis perennis","Diptera sp.","No","*=11205","","no","",""
"342","10/04/2023","1","3","15:15","12","Bellis perennis","Diptera sp.","No","*=11205","","no","",""
"343","10/04/2023","1","3","15:15","12","Bellis perennis","Diptera sp.","No","*=11205","","no","",""
"344","10/04/2023","1","3","15:15","12","Bellis perennis","Diptera sp.","No","*=11205","","no","",""
"345","10/04/2023","1","3","15:15","12","Bellis perennis","Diptera sp.","No","*=11205","","no","",""
"346","10/04/2023","1","3","15:15","12","Bellis perennis","Diptera sp.","No","*=11205","","no","",""
"347","10/04/2023","1","3","15:15","12","Bellis perennis","Diptera sp.","No","*=11205","","no","",""
"348","10/04/2023","1","3","15:15","12","Bellis perennis","Anthophila sp.","No","*=11203","","no","","Abejita negra"
"349","10/04/2023","1","3","15:15","12","Bellis perennis","Diptera sp.","No","*=11205","","no","",""
"350","10/04/2023","1","3","15:15","12","Bellis perennis","Diptera sp.","No","*=11205","","no","",""
"351","10/04/2023","1","3","15:15","12","Bellis perennis","Diptera sp.","No","*=11205","","no","",""
"352","10/04/2023","1","3","15:15","12","Bellis perennis","Diptera sp.","No","*=11205","","no","",""
"353","11/04/2023","1","1","11:50","13","Potentilla montana","Diptera sp.","No","","","no","",""
"354","11/04/2023","1","1","12:37","13","Taraxacum officinale","Formicidae sp.","No","","","no","",""
"355","11/04/2023","1","1","12:45","13","Taraxacum officinale","Formicidae sp.","Si","11301B","si, en ethanol","","x4 captured",""
"356","11/04/2023","1","1","12:45","13","Taraxacum officinale","Formicidae sp.","Si","11301","si","no","rojo",""
"357","11/04/2023","1","1","12:45","13","Taraxacum officinale","Formicidae sp.","Si","11302B","si, en ethanol","","",""
"358","11/04/2023","1","1","12:45","13","Taraxacum officinale","Formicidae sp.","Si","11302","si","no","negra",""
"359","11/04/2023","1","1","12:45","13","Taraxacum officinale","Formicidae sp.","No","*=11302","","no","",""
"360","11/04/2023","1","1","12:45","13","Taraxacum officinale","Formicidae sp.","No","*=11302","","no","",""
"361","11/04/2023","1","1","12:45","13","Taraxacum officinale","Formicidae sp.","No","*=11302","","no","",""
"362","11/04/2023","1","1","12:45","13","Taraxacum officinale","Formicidae sp.","No","*=11302","","no","",""
"363","11/04/2023","1","1","12:45","13","Taraxacum officinale","Formicidae sp.","No","*=11302","","no","",""
"364","11/04/2023","1","1","12:45","13","Taraxacum officinale","Formicidae sp.","si","11305","si","no","Extra ant found during pinning, not on paperwork (?)",""
