	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_4492	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	s__cereale
ASV_4493	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Amphisphaeriales	f__Apiosporaceae	g__Apiospora	s__stipae
ASV_4494	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Sarocladiaceae	g__Sarocladium	s__summerbellii
ASV_4495	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Exophiala	s__opportunistica
ASV_4496	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Teratosphaeriaceae	g__Constantinomyces	s__oldenburgensis
ASV_4497	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Phomatosporales	f__Phomatosporaceae	g__Phomatospora	s__dinemasporium
ASV_4498	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Teratosphaeriaceae	g__Constantinomyces	s__oldenburgensis
ASV_4499	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Amorosiaceae	g__Angustimassarina	s__acerina
ASV_4500	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4501	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Mycosphaerellaceae	NA	NA
ASV_4502	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	NA	NA	NA
ASV_4503	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Piskurozymaceae	g__Piskurozyma	s__silvicola
ASV_4504	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_4505	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_4506	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	g__Alternaria	NA
ASV_4507	k__Fungi	p__Basidiomycota	c__Ustilaginomycetes	o__Ustilaginales	f__Anthracoideaceae	g__Farysia	s__acheniorum
ASV_4508	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4509	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4510	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4511	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4512	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Cyphellophoraceae	g__Cyphellophora	s__sessilis
ASV_4513	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4514	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4515	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4516	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4517	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4518	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4519	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_4520	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4521	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Periconiaceae	g__Periconia	s__celtidis
ASV_4522	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Ascosphaerales	f__Ascosphaeraceae	g__Ascosphaera	s__asterophora
ASV_4523	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Myrmecridiales	f__Myrmecridiaceae	g__Myrmecridium	NA
ASV_4524	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Volutella	NA
ASV_4525	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Coprinopsis	NA
ASV_4526	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Cyphellophoraceae	g__Cyphellophoraceae_gen_Incertae_sedis	NA
ASV_4527	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Strophariaceae	g__Deconica	NA
ASV_4528	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_4529	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Trechisporales	f__Hydnodontaceae	g__Trechispora	NA
ASV_4530	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Leucosporidiales	f__Leucosporidiaceae	g__Leucosporidium	s__escuderoi
ASV_4531	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4532	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Lentitheciaceae	g__Phragmocamarosporium	s__qujingensis
ASV_4533	k__Fungi	p__Mucoromycota	c__Umbelopsidomycetes	o__Umbelopsidales	f__Umbelopsidaceae	g__Umbelopsis	s__isabellina
ASV_4534	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Cortinariaceae	g__Cortinarius	s__infractus
ASV_4535	k__Fungi	p__Mucoromycota	c__Mucoromycetes	o__Mucorales	f__Mucoraceae	g__Chaetocladium	s__jonesii
ASV_4536	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Lophiostomataceae	g__Coelodictyosporium	s__rosarum
ASV_4537	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	NA	NA	NA
ASV_4538	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Clypeosphaeriaceae	g__Clypeosphaeria	NA
ASV_4539	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Discinellaceae	g__Articulospora	NA
ASV_4540	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Aspergillus	s__tardicrescens
ASV_4541	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Torulaceae	g__Torula	s__fici
ASV_4542	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Phaeosphaeria	NA
ASV_4543	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Cladosporiales	f__Cladosporiaceae	g__Rachicladosporium	s__cboliae
ASV_4544	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Phacidiales	f__Phacidiaceae	g__Gloeopycnis	s__protuberans
ASV_4545	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Strophariaceae	g__Hypholoma	s__fasciculare
ASV_4546	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	NA	NA	NA
ASV_4547	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Dothideomycetes_ord_Incertae_sedis	f__Eremomycetaceae	g__Arthrographis	NA
ASV_4548	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_4549	k__Fungi	p__Ascomycota	c__Pezizomycotina_cls_Incertae_sedis	o__Pezizomycotina_ord_Incertae_sedis	f__Pezizomycotina_fam_Incertae_sedis	g__Arcuadendron	s__triangulare
ASV_4550	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_4551	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	g__Neoascochyta	s__tardicrescens
ASV_4552	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Dothideales	f__Saccotheciaceae	g__Aureobasidium	s__pullulans
ASV_4553	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Agaricales_fam_Incertae_sedis	g__Clitocybe	NA
ASV_4554	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4555	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Phaeosphaeria	NA
ASV_4556	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4557	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4558	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4559	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4560	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4561	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycodaceae	g__Hanseniaspora	s__uvarum
ASV_4562	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Erythrobasidiales	f__Erythrobasidiales_fam_Incertae_sedis	g__Erythrobasidiales_gen_Incertae_sedis	NA
ASV_4563	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Hericiaceae	g__Dentipellis	s__fragilis
ASV_4564	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Teratosphaeriaceae	g__Catenulostroma	s__hermanusense
ASV_4565	k__Fungi	p__Basidiomycota	c__Exobasidiomycetes	o__Exobasidiales	f__Exobasidiaceae	g__Exobasidium	NA
ASV_4566	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Corticiales	f__Corticiaceae	g__Limonomyces	s__roseipellis
ASV_4567	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Exophiala	s__salmonis
ASV_4568	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycodaceae	g__Saccharomycodaceae_gen_Incertae_sedis	NA
ASV_4569	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Chaetosphaeriales	f__Chaetosphaeriaceae	g__Chaetosphaeria	s__ciliata
ASV_4570	k__Fungi	p__Ascomycota	c__Leotiomycetes	NA	NA	NA	NA
ASV_4571	k__Fungi	p__Basidiomycota	c__Malasseziomycetes	o__Malasseziales	f__Malasseziaceae	g__Malassezia	NA
ASV_4572	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymosphaeriaceae	g__Paraphaeosphaeria	s__xanthorrhoeae
ASV_4573	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Cephalothecales	f__Cephalothecaceae	g__Phialemonium	s__guarroi
ASV_4574	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	NA
ASV_4575	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Exophiala	s__moniliae
ASV_4576	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4577	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	g__Comoclathris	NA
ASV_4578	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreaceae	g__Trichoderma	NA
ASV_4579	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Aspergillus	s__inflatus
ASV_4580	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Cladophialophora	s__nyingchiensis
ASV_4581	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Amphisphaeriales	f__Amphisphaeriaceae	g__Funiliomyces	NA
ASV_4582	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_4583	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Linnemannia	s__gamsii
ASV_4584	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA
ASV_4585	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Coprinopsis	s__brunneofibrillosa
ASV_4586	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Pyrenotrichaceae	g__Neophaeococcomyces	NA
ASV_4587	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4588	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4589	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4590	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4591	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_4592	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4593	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Glomerellales	f__Plectosphaerellaceae	g__Gibellulopsis	NA
ASV_4594	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4595	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Filobasidiaceae	g__Filobasidiaceae_gen_Incertae_sedis	NA
ASV_4596	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Trechisporales	f__Hydnodontaceae	NA	NA
ASV_4597	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreaceae	g__Trichoderma	s__theobromicola
ASV_4598	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Hericiaceae	g__Dentipellis	s__fragilis
ASV_4599	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_4600	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Exophiala	s__eucalyptorum
ASV_4601	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Cantharellales	f__Hydnaceae	g__Sistotrema	NA
ASV_4602	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_4603	k__Fungi	p__Basidiomycota	c__Ustilaginomycetes	o__Ustilaginales	f__Anthracoideaceae	g__Farysia	s__acheniorum
ASV_4604	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Neodevriesiaceae	g__Neodevriesia	s__stirlingiae
ASV_4605	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Teratosphaeriaceae	g__Lapidomyces	NA
ASV_4606	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Sporormiaceae	g__Sporormiella	s__irregularis
ASV_4607	k__Fungi	p__Fungi_phy_Incertae_sedis	c__Fungi_cls_Incertae_sedis	o__Fungi_ord_Incertae_sedis	f__Fungi_fam_Incertae_sedis	g__Fungi_gen_Incertae_sedis	NA
ASV_4608	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Discinellaceae	g__Gyoerffyella	NA
ASV_4609	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__Onygenaceae	g__Chrysosporium	s__carmichaelii
ASV_4610	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4611	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	NA
ASV_4612	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Linnemannia	s__hyalina
ASV_4613	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Myrmecridiales	f__Myrmecridiaceae	g__Myrmecridium	s__phragmiticola
ASV_4614	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreaceae	g__Trichoderma	NA
ASV_4615	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	NA	NA	NA
ASV_4616	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_4617	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
ASV_4618	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_4619	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	NA	NA	NA
ASV_4620	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Cantharellales	f__Ceratobasidiaceae	g__Ceratobasidiaceae_gen_Incertae_sedis	NA
ASV_4621	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	f__Spizellomycetales_fam_Incertae_sedis	g__Spizellomycetales_gen_Incertae_sedis	NA
ASV_4622	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_4623	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_4624	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	g__Xenodidymella	NA
ASV_4625	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Phanerochaetaceae	g__Phanerochaete	s__livescens
ASV_4626	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_4627	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4628	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_4629	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4630	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_4631	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4632	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Trechisporales	f__Hydnodontaceae	g__Trechispora	s__caucasica
ASV_4633	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA
ASV_4634	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pyronemataceae	g__Scutellinia	NA
ASV_4635	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Thelebolales	f__Thelebolaceae	g__Thelebolus	s__globosus
ASV_4636	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Lentitheciaceae	g__Phragmocamarosporium	s__qujingensis
ASV_4637	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	NA
ASV_4638	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Torulaceae	g__Torula	s__acaciae
ASV_4639	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Cladophialophora	NA
ASV_4640	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Agaricales_fam_Incertae_sedis	g__Clitocybe	s__nebularis
ASV_4641	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Agaricales_fam_Incertae_sedis	g__Paralepista	s__flaccida
ASV_4642	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__fluviae
ASV_4643	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
ASV_4644	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Trichomeriaceae	NA	NA
ASV_4645	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA
ASV_4646	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	g__Alternaria	s__rosae
ASV_4647	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_4648	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
ASV_4649	k__Fungi	p__Basidiomycota	c__Malasseziomycetes	o__Malasseziales	f__Malasseziaceae	g__Malassezia	s__restricta
ASV_4650	k__Fungi	p__Ascomycota	c__Eurotiomycetes	NA	NA	NA	NA
ASV_4651	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4652	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	g__Ascochyta	NA
ASV_4653	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Microascaceae	g__Cephalotrichum	s__lignatile
ASV_4654	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Cyphellophoraceae	g__Cyphellophora	NA
ASV_4655	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_4656	k__Fungi	p__Ascomycota	c__Taphrinomycetes	o__Taphrinales	f__Taphrinaceae	g__Taphrina	s__vestergrenii
ASV_4657	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Clavicipitaceae	g__Metarhizium	s__baoshanense
ASV_4658	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Physalacriaceae	g__Armillaria	s__borealis
ASV_4659	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	NA	NA	NA
ASV_4660	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Leptospora	s__rubella
ASV_4661	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Venturiales	f__Sympoventuriaceae	g__Pseudosigmoidea	s__excentrica
ASV_4662	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Amphisphaeriales	f__Sporocadaceae	NA	NA
ASV_4663	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4664	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_4665	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4666	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Leptodophora	s__orchidicola
ASV_4667	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	s__aquadulcis
ASV_4668	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Nectria	s__pseudotrichia
ASV_4669	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Microbotryomycetes_ord_Incertae_sedis	f__Chrysozymaceae	g__Bannozyma	s__yamatoana
ASV_4670	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4671	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4672	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_4673	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_4674	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4675	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4676	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymosphaeriaceae	g__Neptunomyces	s__aureus
ASV_4677	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Corticiales	f__Corticiaceae	g__Corticiaceae_gen_Incertae_sedis	NA
ASV_4678	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Clavicipitaceae	g__Metapochonia	s__rubescens
ASV_4679	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Peniophoraceae	g__Peniophora	s__rufomarginata
ASV_4680	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Dermateaceae	g__Dermateaceae_gen_Incertae_sedis	NA
ASV_4681	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4682	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Mycenaceae	g__Mycena	NA
ASV_4683	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Sclerotiniaceae	g__Clarireedia	s__bennettii
ASV_4684	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_4685	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Agaricales_fam_Incertae_sedis	g__Cellypha	s__goldbachii
ASV_4686	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4687	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4688	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Myrmecridiales	f__Myrmecridiaceae	g__Myrmecridium	NA
ASV_4689	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Cystobasidiomycetes_ord_Incertae_sedis	f__Symmetrosporaceae	g__Symmetrospora	s__clarorosea
ASV_4690	k__Fungi	p__Ascomycota	c__Dothideomycetes	NA	NA	NA	NA
ASV_4691	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_4692	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Cephalothecales	f__Cephalothecaceae	g__Phialemonium	s__inflatum
ASV_4693	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4694	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4695	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Stereaceae	g__Aleurodiscus	s__verrucosporus
ASV_4696	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Trechisporales	f__Hydnodontaceae	g__Trechispora	s__cohaerens
ASV_4697	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4698	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Sarocladiaceae	g__Sarocladium	s__gamsii
ASV_4699	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Niessliaceae	g__Niesslia	s__aurantiaca
ASV_4700	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	s__buchwaldii
ASV_4701	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4702	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4703	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Stachybotryaceae	g__Myxospora	s__musae
ASV_4704	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Glomerellales	f__Plectosphaerellaceae	g__Phaeochloridium	s__geniculatum
ASV_4705	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Sarocladiaceae	g__Sarocladium	s__bacillisporum
ASV_4706	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_4707	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4708	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	NA	NA
ASV_4709	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_4710	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Myxotrichum	NA
ASV_4711	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	NA
ASV_4712	k__Fungi	p__Basidiomycota	c__Ustilaginomycetes	o__Ustilaginales	f__Anthracoideaceae	g__Farysia	s__acheniorum
ASV_4713	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_4714	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Chaetosphaeriales	f__Chaetosphaeriaceae	g__Phaeostalagmus	NA
ASV_4715	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Trechisporales	f__Hydnodontaceae	g__Trechispora	s__subsphaerospora
ASV_4716	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
ASV_4717	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Infundichalara	s__microchona
ASV_4718	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Mycosphaerellaceae	NA	NA
ASV_4719	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	f__Spizellomycetales_fam_Incertae_sedis	g__Spizellomycetales_gen_Incertae_sedis	NA
ASV_4720	k__Fungi	p__Basidiomycota	c__Malasseziomycetes	o__Malasseziales	f__Malasseziaceae	g__Malassezia	NA
